#MOBILE
#MOBILE
Vnum	10328
Room	10341
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10328
Room	10341
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10321
Room	10342
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10321
Room	10342
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10308
Room	10343
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10308
Room	10343
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10315
Room	10344
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10315
Room	10344
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10329
Room	10345
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10329
Room	10345
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10322
Room	10346
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10322
Room	10346
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10309
Room	10347
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10309
Room	10347
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10316
Room	10348
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10316
Room	10348
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10330
Room	10349
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10330
Room	10349
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10323
Room	10350
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10323
Room	10350
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10310
Room	10351
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10310
Room	10351
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10317
Room	10352
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10317
Room	10352
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10331
Room	10353
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10331
Room	10353
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10324
Room	10354
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10324
Room	10354
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10343
Room	10357
Position 12
Flags 3
#OBJECT
Vnum         10314
ExtraFlags   8192
Values       15 15 0 0 0 0
End

#OBJECT
Vnum         10316
ExtraFlags   8192
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         10317
ExtraFlags   8192
Values       24 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10303
Room	10379
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10301
Room	10385
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10301
Room	10386
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10301
Room	10377
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10302
Room	10377
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10302
Room	10375
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10303
Room	10383
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10302
Room	10373
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10302
Room	10371
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10301
Room	10383
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10303
Room	10370
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10303
Room	10372
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10318
Room	10387
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10318
Room	10387
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10325
Room	10388
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10325
Room	10388
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10311
Room	10389
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10311
Room	10389
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10332
Room	10390
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10332
Room	10390
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10355
Room	10391
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	10396
Room	10394
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	10396
Room	10396
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	10396
Room	10393
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	10396
Room	10397
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	10397
Room	10397
Position 12
Flags 35
#OBJECT
Vnum         10318
Level        6
Values       12 3 9 3 0 0
End

EndMobile

#MOBILE
Vnum	10401
Room	10401
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	10402
Room	10402
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10402
Room	10402
Position 12
Flags 67
#OBJECT
Vnum         10302
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10303
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10403
Room	10403
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10403
Room	10403
Position 12
Flags 67
#OBJECT
Vnum         10306
Level        1
Values       3 2 0 0 0 0
End

#OBJECT
Vnum         10319
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10405
Room	10405
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10405
Room	10405
Position 12
Flags 35
#OBJECT
Vnum         10300
Level        1
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10301
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10404
Room	10404
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10404
Room	10404
Position 12
Flags 35
#OBJECT
Vnum         10304
Level        1
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10305
Level        1
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10346
Room	10355
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	10406
Room	10406
Position 12
Flags 101
EndMobile

#MOBILE
Vnum	10407
Room	10416
Position 12
Flags 101
EndMobile

#MOBILE
Vnum	10408
Room	10422
Position 12
Flags 101
EndMobile

#MOBILE
Vnum	10409
Room	10423
Position 12
Flags 101
EndMobile

#MOBILE
Vnum	10410
Room	10425
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10411
Room	10426
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10412
Room	10422
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10413
Room	10414
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10414
Room	10425
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10415
Room	10416
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10416
Room	10425
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10417
Room	10425
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10418
Room	10406
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10419
Room	10410
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10420
Room	10427
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10421
Room	10424
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	10399
Room	10300
Position 12
Flags 3
#OBJECT
Vnum         10312
Level        99
Values       12 1 6 11 0 0
End

#OBJECT
Vnum         10304
Level        100
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10308
Level        100
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10310
Level        99
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10311
Level        100
Values       0 0 -1 0 0 0
End

#OBJECT
Vnum         10304
Level        100
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10308
Level        100
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10310
Level        100
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10311
Level        100
Values       0 0 -1 0 0 0
End

#OBJECT
Vnum         10312
Level        100
Values       12 1 6 11 0 0
End

#OBJECT
Vnum         10308
Level        99
Values       2 2 0 0 0 0
End

#OBJECT
Vnum         10311
Level        99
Values       0 0 -1 0 0 0
End

#OBJECT
Vnum         10304
Level        100
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         10310
Level        100
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	10422
Room	10300
Position 12
Flags 67109891
EndMobile

#MOBILE
Vnum	21045
Room	21005
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	21037
Room	21012
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 5 16 3 0 0
End

EndMobile

#MOBILE
Vnum	21055
Room	21010
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21037
Room	21037
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        14
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 5 15 3 0 0
End

EndMobile

#MOBILE
Vnum	21037
Room	21062
Position 12
Flags 65
#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 4 13 3 0 0
End

#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        12
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        14
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21037
Room	21353
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        11
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        12
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        11
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 3 17 3 0 0
End

EndMobile

#MOBILE
Vnum	21037
Room	21064
Position 12
Flags 65
#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 5 14 3 0 0
End

#OBJECT
Vnum         21056
Level        14
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	21037
Room	21031
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        13
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        14
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        13
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        13
Values       10 7 13 3 0 0
End

EndMobile

#MOBILE
Vnum	21037
Room	21046
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        11
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        11
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 5 15 3 0 0
End

#OBJECT
Vnum         21067
Level        12
Values       0 0 24 0 0 0
End

EndMobile

#MOBILE
Vnum	21045
Room	21042
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	21037
Room	21019
Position 12
Flags 65
#OBJECT
Vnum         21056
Level        12
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         21058
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         21059
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21060
Level        14
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21061
Level        13
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         21062
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21063
Level        12
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         21067
Level        14
Values       0 0 24 0 0 0
End

#OBJECT
Vnum         21069
Level        12
Values       10 4 15 3 0 0
End

EndMobile

#MOBILE
Vnum	21004
Room	21051
Position 12
Flags 3
#OBJECT
Vnum         21007
ExtraFlags   8256
Level        5
Values       5 67 -1 -1 0 0
Spell 1      'detect invis'
End

#OBJECT
Vnum         21006
ExtraFlags   8256
Level        1
Values       2 131 -1 -1 0 0
Spell 1      'identify'
End

#OBJECT
Vnum         21005
ExtraFlags   8256
Level        1
Values       1 229 -1 -1 0 0
Spell 1      'word of recall'
End

EndMobile

#MOBILE
Vnum	21014
Room	21052
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21017
Room	21053
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	21003
Room	21054
Position 12
Flags 3
#OBJECT
Vnum         21002
ExtraFlags   8257
Level        13
Values       9 61 -1 -1 0 0
Spell 1      'cure serious'
End

#OBJECT
Vnum         21003
ExtraFlags   8257
Level        4
Values       2 59 -1 -1 0 0
Spell 1      'cure light'
End

#OBJECT
Vnum         21001
ExtraFlags   8257
Level        3
Values       25 58 -1 -1 0 0
Spell 1      'cure critical'
End

#OBJECT
Vnum         21000
ExtraFlags   8513
Level        3
